src_ip,dst_ip,src_port,dst_port,protocol,flag,pkt_length,ttl,pkt_count,byte_rate,syn_count,rst_count,duration,failed_logins,entropy,label,prediction,label_name,confidence,p_normal,p_suspicious,p_malicious
147.204.181.26,254.154.204.186,37056,23,ICMP,SYN,300.13182436460716,143,82,13138.629271071055,22,1,17.623361809233103,3,4.360997657020228,1,1,Suspicious,0.8495703369379044,0.10924809730029333,0.8495703369379044,0.041181583041474054
116.27.247.112,33.8.86.223,42076,53,TCP,ACK,726.7172017455936,255,28,2431.548420684881,1,0,28.06339028502384,0,4.275843709552868,0,0,Normal,0.9732741508749686,0.9732741508749686,1.9733860256110347e-05,0.026706130066699234
136.125.92.78,84.201.129.241,51891,443,TCP,FIN,64.13497688384763,255,11,2594.9982013421827,1,0,3.537282904398793,0,3.7394293552299973,0,0,Normal,0.9712778154745222,0.9712778154745222,2.023131446549087e-05,0.028701929442914498
138.100.198.18,253.226.166.78,42354,22,UDP,SYN-ACK,874.1740344054751,128,32,5042.231256732712,2,0,3.761737239210055,0,3.7887526624359995,0,0,Normal,0.9803930105640933,0.9803930105640933,1.7523743395031488e-05,0.019589468943909765
214.184.111.16,62.95.215.164,13047,80,TCP,FIN,463.7435582058822,64,44,6018.632247746893,2,0,20.29742334523742,0,3.981328831248472,0,0,Normal,0.9915094186784952,0.9915094186784952,2.536122201490798e-05,0.008465192967625945
186.139.37.122,94.159.243.192,31846,3389,HTTPS,SYN,602.3821056216359,149,291,14517.301892569314,14,8,24.0580006272203,2,5.999700544686015,1,1,Suspicious,0.8498984903097153,0.09062728336681546,0.8498984903097153,0.05947423249526906
44.130.3.87,9.58.124.244,61561,443,HTTP,FIN,165.52175361831564,255,39,3632.875604251948,0,0,0.06252238822643476,0,4.759981784176315,0,0,Normal,0.9582296454183029,0.9582296454183029,2.27118939619686e-05,0.04174764407262272
93.243.9.113,115.106.130.180,27324,443,TCP,SYN-ACK,604.7758994752115,64,24,7093.54112415747,1,0,2.2356952637180743,0,4.213509515995933,0,0,Normal,0.991896818419979,0.991896818419979,1.766707987371774e-05,0.008085519866006847
182.102.219.136,52.67.181.96,54171,22,HTTP,SYN-ACK,541.5377185572,255,47,5639.560612834833,1,0,4.795592216509227,0,3.8348984706446756,0,0,Normal,0.9721208512405265,0.9721208512405265,1.6496285638822883e-05,0.027862653256182073
76.103.148.44,64.11.183.219,487,23,TCP,RST,921.0,1,1306,35855.906471154565,472,496,0.9851231692625897,46,6.792533060615621,2,2,Malicious,0.9745927400521355,0.025328844587399053,7.841505443551e-05,0.9745927400521355
237.226.120.54,121.30.208.2,17243,22,HTTPS,FIN,669.4645902991044,128,43,7118.517106935328,2,0,41.432240970727676,0,4.565171901650087,0,0,Normal,0.9792327521198385,0.9792327521198385,6.452739398810081e-05,0.020702732750891333
124.175.96.104,222.31.96.7,7295,3389,UDP,SYN,159.57300786670623,167,78,21669.430114250285,29,5,3.7110199479233805,2,6.340210365321017,1,1,Suspicious,0.8498380511999131,0.07181283523310883,0.8498380511999131,0.07834909694006212
102.29.100.201,120.31.195.155,31215,443,HTTP,ACK,645.6829250472342,64,28,3669.992427690874,1,0,9.630693985706035,0,4.187375557877909,0,0,Normal,0.9859835628430232,0.9859835628430232,1.6137252202952368e-05,0.014000299941051278
173.84.234.131,112.152.234.113,39949,80,TCP,FIN,489.3237290790091,64,41,0.0,2,0,4.73958222535704,0,4.123912622933341,0,0,Normal,0.9906044270261063,0.9906044270261063,1.7108039742197434e-05,0.009378451013039048
97.51.234.38,176.180.180.202,7389,443,TCP,SYN-ACK,271.8103040531011,255,2,3440.3597603758353,1,0,4.665284752280973,0,3.8532801494203524,0,0,Normal,0.9759347976228585,0.9759347976228585,1.6143634908871718e-05,0.024049051248874496
185.156.153.184,150.63.0.38,52869,443,TCP,FIN,705.3293784909524,255,43,4551.9561249671615,2,0,12.78490840534299,0,3.821401655904359,0,0,Normal,0.9818354822213173,0.9818354822213173,2.119420537383121e-05,0.01814330029065383
241.220.74.220,52.244.229.152,48479,8080,TCP,SYN-ACK,492.35506629374004,64,2,7183.141947392883,2,0,7.726462478968127,0,4.184060735999673,0,0,Normal,0.9645292062919141,0.9645292062919141,1.921629700518679e-05,0.03545157193087496
59.111.158.139,111.101.239.183,442,80,TCP,RST,320.0,37,3496,32992.06256112504,343,211,8.701550441736218,49,6.47159012232825,2,2,Malicious,0.9674174197848109,0.032504128839927156,7.845538101491911e-05,0.9674174197848109
115.92.18.138,247.192.210.107,27244,22,HTTPS,SYN-ACK,753.1033718198466,255,38,5411.0431084305565,1,0,1.359701814502755,0,3.843832314721654,0,0,Normal,0.9791781802882806,0.9791781802882806,1.633569294767767e-05,0.020805495125845064
1.217.124.181,209.11.169.231,61107,53,UDP,ACK,331.74321774615817,64,13,3889.3316825455813,1,0,3.36224442070477,0,3.4851564539671465,0,0,Normal,0.9755074472547369,0.9755074472547369,1.660445371953756e-05,0.024475915737442715
73.153.122.248,248.190.161.244,25002,23,UDP,RST,100.76348095939693,79,211,17497.766733114866,8,4,9.483728785666091,1,4.136406241447844,1,1,Suspicious,0.8497205704450608,0.10952275847925855,0.8497205704450608,0.0407566796096514
250.190.116.108,186.22.98.191,35482,22,DNS,SYN,1442.9217305113839,59,90,16100.499030766248,27,2,1.5093932260326006,4,6.046141959689502,1,1,Suspicious,0.8498652011156083,0.05816469497044782,0.8498652011156083,0.09197009674376022
253.97.179.30,69.190.48.107,3743,22,UDP,FIN,625.0861695006597,255,3,4986.6262083126485,1,0,3.2595556418891993,0,3.7681092287952245,0,0,Normal,0.9780847303638323,0.9780847303638323,1.8081316284224158e-05,0.021897206546793998
199.186.47.119,111.26.7.227,43090,80,HTTPS,SYN-ACK,466.27052686568993,128,3,6834.069545282084,0,0,1.5846053217736844,0,3.417793324590341,0,0,Normal,0.9841374916446383,0.9841374916446383,1.6378080232470893e-05,0.015846133106426075
54.58.75.54,13.70.244.183,12976,53,HTTP,FIN,393.8176173725682,255,48,3787.201366757733,2,0,5.174846664282336,0,3.5151880052480067,0,0,Normal,0.9765216518213441,0.9765216518213441,1.927197808981873e-05,0.0234590924661513
167.182.45.214,20.177.231.191,12737,443,TCP,SYN-ACK,336.95497022281234,255,45,4242.006287567123,0,0,2.647355583838836,0,3.9297947634202988,0,0,Normal,0.980386521101225,0.980386521101225,1.6313385287958226e-05,0.01959718787359624
171.242.92.77,189.131.201.171,43189,443,ICMP,FIN,706.9144917098358,128,39,4292.5824701603615,0,0,1.6577411753188782,0,4.3375351269543385,0,0,Normal,0.9929732452126944,0.9929732452126944,1.801632106435136e-05,0.007008736344572092
19.225.73.225,123.214.219.215,8804,445,TCP,PSH,333.5520622962336,137,389,18331.37656936873,9,3,23.294398464497775,4,5.798268519941595,1,1,Suspicious,0.8498771816492081,0.09511043398315769,0.8498771816492081,0.055012394278807275
17.234.217.230,238.144.7.163,21141,53,UDP,ACK,827.769483841254,64,3,5399.888128570878,0,0,15.56610154054786,0,4.152675939383867,0,0,Normal,0.9789327014401075,0.9789327014401075,1.9763206324796556e-05,0.021047509575287712
205.61.78.170,154.157.3.220,2448,22,HTTP,FIN,743.932418518076,128,34,6323.562461763164,2,0,5.085407371847507,0,3.6104260533084345,0,0,Normal,0.979959066448039,0.979959066448039,2.252227750432212e-05,0.02001841449334037
23.75.169.24,171.14.50.138,44948,443,TCP,FIN,332.5350314762614,64,22,4861.600942922699,2,0,14.94818174104193,0,4.578241682406684,0,0,Normal,0.9934220282215155,0.9934220282215155,2.669048672032659e-05,0.006551267059263529
236.148.61.56,96.241.121.72,9284,80,ICMP,ACK,447.15707569577864,255,8,2121.4654484946873,0,0,1.5789955085797815,0,4.573569911175981,0,0,Normal,0.9748422515588773,0.9748422515588773,1.6043235362417363e-05,0.02514170983608023
132.13.185.181,160.46.182.116,38881,80,TCP,ACK,266.10577459504975,255,12,6260.85841102381,1,0,0.4370904488755467,0,3.1239717336089723,0,0,Normal,0.9736416733471271,0.9736416733471271,1.723849425161461e-05,0.026341088840355794
12.92.28.98,239.120.242.6,42629,3389,FTP,PSH,901.8355022101516,53,69,17460.012420105737,25,6,10.303535333779845,1,4.828370060919633,1,1,Suspicious,0.8498604029417038,0.07396904200924637,0.8498604029417038,0.07617053260835946
9.100.32.27,197.106.67.105,654,23,ICMP,SYN,40.0,19,898,62897.121804587165,794,334,11.653545596891394,19,7.461511613855523,2,2,Malicious,0.9712605588025292,0.028651321368679466,8.811234698669068e-05,0.9712605588025292
239.163.211.189,175.165.114.39,57727,8080,UDP,SYN-ACK,475.3452279172118,128,12,4688.638905412821,0,0,5.9560934059210275,0,4.911806936239527,0,0,Normal,0.9574198883210291,0.9574198883210291,2.064707405224908e-05,0.04255948175066738
193.121.37.211,166.16.247.16,2806,80,HTTP,SYN-ACK,567.7756562429669,255,47,8005.01709612621,0,0,6.336641803771102,0,3.5100108953710354,0,0,Normal,0.9632750168496537,0.9632750168496537,1.7130760397776612e-05,0.03670787005479129
134.35.30.50,225.161.233.13,12667,23,TCP,RST,281.75196703749657,120,99,25134.740549263268,10,9,10.968056487887273,4,6.2213290212748555,1,1,Suspicious,0.8498766005039216,0.08889364179647143,0.8498766005039216,0.06122973553550255
198.45.21.237,220.243.91.15,54026,443,HTTP,FIN,323.67001814231173,128,23,3673.6060322294943,2,0,27.341739905293426,0,3.7494160511804053,0,0,Normal,0.9764033015858031,0.9764033015858031,2.2606694074056577e-05,0.02357409352974452
23.96.95.80,16.196.116.219,4113,8080,UDP,FIN,335.48170343082757,255,40,5718.463400030228,0,0,5.22077483651152,0,4.531516897567784,0,0,Normal,0.9498036826260315,0.9498036826260315,1.8582044504000805e-05,0.050177743874349166
193.159.122.212,23.88.101.194,58293,8080,HTTP,SYN-ACK,202.45699064020994,64,38,8208.928200717077,0,0,3.593810325378919,0,3.7130860420759877,0,0,Normal,0.945515472953448,0.945515472953448,2.7480422431835905e-05,0.05445703461988159
120.126.198.81,5.130.143.32,767,3389,UDP,RST,40.0,21,4836,81126.37161572729,526,221,0.26086358092782863,27,7.492471748997042,2,2,Malicious,0.9898118990357022,0.010109664022574622,7.844499337039679e-05,0.9898118990357022
100.158.7.10,194.165.169.42,29810,22,HTTPS,ACK,392.44814837640905,64,38,5124.559829310956,1,0,40.60712508510234,0,3.5046382618591996,0,0,Normal,0.9750535849090785,0.9750535849090785,1.9948542103520595e-05,0.02492643729123756
223.85.25.32,159.128.65.69,6677,22,HTTP,FIN,541.0972823123858,128,24,4128.166699779669,0,0,1.8325753772622575,0,3.728503443918719,0,0,Normal,0.9847675930781303,0.9847675930781303,1.8407492689220817e-05,0.015213993585176827
252.203.190.59,178.142.212.122,15330,8080,DNS,SYN,188.2445842355795,202,385,11999.204584655094,14,7,5.942171385901967,3,5.389771803258871,1,1,Suspicious,0.8498651862144471,0.048927777389870614,0.8498651862144471,0.10120702911223278
13.3.206.160,27.226.212.96,18997,80,TCP,SYN-ACK,536.0542480246759,64,38,4057.186054942322,0,0,24.656633228021366,0,4.263938211604191,0,0,Normal,0.9874934072683571,0.9874934072683571,2.0123145816342003e-05,0.012486445018112347
18.209.175.42,70.233.214.10,58169,22,HTTP,ACK,550.5447305216261,255,12,2399.9888616363514,2,0,11.45456042488017,0,4.456481679480449,0,0,Normal,0.9684497758431917,0.9684497758431917,1.8006774908485568e-05,0.031532212136585254
174.102.85.241,154.56.77.241,44943,23,HTTP,PSH,821.1720501566091,60,139,3086.661637207588,24,4,29.12476858757674,2,6.437557227152906,1,1,Suspicious,0.8498434007167817,0.08857443437656973,0.8498434007167817,0.06158219196429793
176.229.175.109,218.85.176.92,321,23,ICMP,SYN,40.0,31,2883,87557.58982258521,566,304,10.567418933916816,34,6.933561710295513,2,2,Malicious,0.9767109221390252,0.02320537006818223,8.370545091196391e-05,0.9767109221390252
56.250.235.78,14.47.21.234,52741,22,HTTPS,SYN-ACK,731.9618771294186,255,29,5799.970037444374,1,0,4.050942775355936,0,3.9730196647439984,0,0,Normal,0.9769094382297829,0.9769094382297829,1.644199977590688e-05,0.023074105961253463
36.60.126.101,32.213.217.65,40240,8080,ICMP,ACK,899.8550406923066,128,21,6840.455532412168,2,0,6.195395203269066,0,3.89242555330228,0,0,Normal,0.9629250322392253,0.9629250322392253,1.6344487306696465e-05,0.03705860745853181
1.111.125.61,155.193.66.228,29462,8080,TCP,SYN-ACK,608.8199999785285,128,21,254.21446540812576,2,0,4.687359108340348,0,3.839281231237785,0,0,Normal,0.9637634455515511,0.9637634455515511,1.6102672205420276e-05,0.036220472927563065
216.207.87.175,126.86.237.102,11671,80,TCP,FIN,543.8452644311129,64,47,4943.610617507277,1,0,6.510182356294383,0,4.613562968812842,0,0,Normal,0.9948769772270555,0.9948769772270555,2.008323099289555e-05,0.005102936365041159
131.210.155.36,143.207.23.216,7682,443,HTTP,ACK,464.74450302154156,128,9,6952.222524977224,1,0,5.948117616819285,0,3.8523277180065687,0,0,Normal,0.9826394771911946,0.9826394771911946,1.6560695826228766e-05,0.017343956775223008
105.166.240.34,161.58.151.140,6902,443,TCP,FIN,645.2995486871887,64,21,1803.0619955174843,1,0,28.202485215684476,0,4.58099903944676,0,0,Normal,0.9791701983898364,0.9791701983898364,2.0800731931558403e-05,0.020809001876698055
30.208.78.8,239.200.198.193,10812,443,ICMP,FIN,776.8602271831406,255,23,4493.965353489837,0,0,8.25387999371948,0,4.993976876697865,0,0,Normal,0.9801995844608743,0.9801995844608743,1.8592819969853736e-05,0.01978181937808163
198.243.103.205,157.17.180.171,985,22,ICMP,SYN,1500.0,54,2597,89362.72111518728,939,403,1.6260940862008204,37,7.783240524907707,2,2,Malicious,0.999854338169098,6.727106754311762e-05,7.839978938406489e-05,0.999854338169098
110.46.17.161,207.113.210.53,59819,443,TCP,FIN,611.386754044405,255,21,6846.518827135904,0,0,2.1278672167270885,0,3.7638519015348524,0,0,Normal,0.9790291590859885,0.9790291590859885,1.917453232636035e-05,0.020951683825293346
137.118.217.168,123.216.200.51,19971,22,HTTP,ACK,494.6812546254298,255,48,4200.9108095271295,2,0,13.642034941469108,0,2.7762867899488546,0,0,Normal,0.9633998149393814,0.9633998149393814,2.0416606844264606e-05,0.036579789586179315
250.20.93.240,205.211.163.41,5431,80,UDP,ACK,749.3851995380271,255,22,5314.214988801803,0,0,4.256843073300311,0,4.121454359885399,0,0,Normal,0.9770225632120751,0.9770225632120751,1.6247628281007565e-05,0.022961210614720496
61.34.97.10,61.108.225.151,15791,443,UDP,ACK,403.90839956526264,255,24,6293.418888865564,0,0,13.28774899103107,0,4.186350072534506,0,0,Normal,0.9783760944862115,0.9783760944862115,1.9854120580475865e-05,0.021604009064085456
200.169.171.221,85.61.250.70,13293,53,HTTP,ACK,63.767330073302105,255,37,9248.239010047098,1,0,7.666849850822565,0,4.0806648639481695,0,0,Normal,0.9655330137858161,0.9655330137858161,1.8834217144103604e-05,0.03444814924941088
250.127.244.73,24.185.145.55,64382,8080,TCP,ACK,564.9214249208161,128,4,4543.148488183719,1,0,3.588794935637021,0,3.463697453430779,0,0,Normal,0.9565969965993254,0.9565969965993254,1.6368736680760776e-05,0.04338662486169877
228.230.12.193,213.20.167.26,18105,8080,UDP,ACK,394.20934605408877,64,37,5361.007390911006,0,0,5.287389558289034,0,3.9975022392190316,0,0,Normal,0.9614160149107772,0.9614160149107772,1.641667103058353e-05,0.03856756042942949
230.108.171.215,242.136.94.128,6321,80,HTTP,SYN-ACK,208.36051966022882,255,15,6912.006364223343,2,0,19.872467370397693,0,4.829905253524638,0,0,Normal,0.9628027260859331,0.9628027260859331,2.7295710424368735e-05,0.037169988949731746
242.115.16.46,149.13.172.182,57916,22,TCP,SYN-ACK,202.91310844821214,128,37,3276.2943083505857,0,0,17.514952391235248,0,4.41027031399786,0,0,Normal,0.9810028638401426,0.9810028638401426,2.0272451081382314e-05,0.018976876852236427
236.122.253.228,11.24.74.195,15396,22,ICMP,RST,1484.6701161991336,39,80,11793.42802269836,20,7,27.34115853647812,2,6.230072939156732,1,1,Suspicious,0.8498832166194916,0.08765859335789757,0.8498832166194916,0.06245818477098665
159.143.152.241,118.134.182.218,150,23,ICMP,URG,1500.0,55,4553,52741.726630109646,230,365,2.827964133244145,38,7.710866869362534,2,2,Malicious,0.9889258858245797,0.010995706360307505,7.842272864877486e-05,0.9889258858245797
19.16.53.7,33.53.233.27,27343,53,UDP,FIN,562.069381019652,255,29,3014.9236915357883,2,0,9.741431612923495,0,4.613776204954532,0,0,Normal,0.9844135185754922,0.9844135185754922,1.7848418451649195e-05,0.015568619025826604
189.4.106.195,126.141.86.134,42889,22,TCP,ACK,649.301105515089,128,20,4497.741292090484,1,0,25.077985232650725,0,4.658099298983335,0,0,Normal,0.9910394315439583,0.9910394315439583,1.984110184594101e-05,0.008940755829463087
126.228.219.154,90.210.116.180,26635,22,TCP,FIN,690.1438748885189,255,10,7289.263751444001,1,0,16.389531583358522,0,3.3948143040794077,0,0,Normal,0.983743496334178,0.983743496334178,2.4761799068073742e-05,0.016231747736814666
216.177.94.238,129.62.124.164,53059,23,FTP,PSH,638.5157510999068,139,207,15611.914664006219,29,5,4.119252803030937,3,4.582517142931814,1,1,Suspicious,0.849865946173668,0.08019916551607852,0.849865946173668,0.06993487721710122
198.156.247.171,45.55.236.19,42668,53,TCP,SYN-ACK,593.7439871474454,255,10,6425.652424720757,1,0,5.580903877653584,0,2.995827875968745,0,0,Normal,0.9759715329449196,0.9759715329449196,1.6331105200606544e-05,0.02401214346515967
108.163.61.122,173.199.252.94,15,3389,UDP,SYN,40.0,51,4687,58374.04205762333,433,474,5.53374439609815,24,8.0,2,2,Malicious,0.9968674546489892,0.003054138767972081,7.84231854851214e-05,0.9968674546489892
168.147.255.48,185.0.121.38,38319,445,SSH,RST,795.8017721819044,31,280,24316.040529401893,9,8,56.901901130006856,1,5.08381280751355,1,1,Suspicious,0.8498903244733811,0.08231336387247702,0.8498903244733811,0.06779634993789749
218.12.227.48,177.187.49.172,60050,80,UDP,SYN-ACK,505.51809772441663,255,12,4358.632456194008,2,0,44.80799030235063,0,3.6421077178421744,0,0,Normal,0.9489740461656911,0.9489740461656911,2.0513250547082862e-05,0.05100545263338426
138.53.110.72,125.255.155.25,63996,8080,HTTP,FIN,319.47118958134695,128,25,6035.7039110056285,1,0,2.981529375957294,0,3.9997170114863683,0,0,Normal,0.9563287259425521,0.9563287259425521,2.627238973218482e-05,0.04364500586885369
126.194.232.218,184.35.196.206,33270,22,HTTP,FIN,486.06563549887323,128,2,5773.524196918757,1,0,1.0070111465270741,0,3.853551425991474,0,0,Normal,0.9896317449794524,0.9896317449794524,2.0180315459583653e-05,0.010348086993907645
159.120.160.92,55.207.66.59,26100,22,TCP,FIN,548.7594649882003,255,36,3970.966907359966,1,0,12.30189804859005,0,3.687906861942694,0,0,Normal,0.9899002663297025,0.9899002663297025,2.049642898782622e-05,0.010079208674262949
193.175.205.188,234.197.110.6,47634,80,HTTP,ACK,539.6483812932195,255,18,3148.107748339309,0,0,1.05403880989594,0,3.9186763767007826,0,0,Normal,0.9737699855895211,0.9737699855895211,1.6158103321117778e-05,0.026213845774808387
191.208.167.125,214.144.100.183,42531,443,UDP,FIN,571.286022196573,255,24,4377.854222679879,0,0,13.183166927271124,0,3.862590410836875,0,0,Normal,0.9814804377930133,0.9814804377930133,2.1217641574367008e-05,0.01849833384367497
111.166.7.165,225.178.1.176,9411,22,ICMP,ACK,617.5392081432211,255,3,4090.8795661125278,1,0,11.99602180385497,0,5.019033825474205,0,0,Normal,0.9769164186940698,0.9769164186940698,1.8434451220628034e-05,0.0230651305628572
134.152.220.13,249.97.136.77,58598,8080,UDP,ACK,765.6475460525213,255,33,358.68274177607327,2,0,14.652788625826323,0,3.5230669370311225,0,0,Normal,0.9304342121645044,0.9304342121645044,1.971034835435148e-05,0.06954607852058026
29.150.58.143,223.58.207.151,16574,53,TCP,ACK,261.07877076156325,128,38,3535.2586295976,0,0,6.281502337448703,0,4.041768584127141,0,0,Normal,0.9881522440719227,0.9881522440719227,1.6365318657562966e-05,0.011831409820886648
207.6.103.220,5.196.124.169,20645,3389,FTP,PSH,457.29894184594235,202,64,11388.55638409972,18,3,60.8563931947119,1,6.3782076329761415,1,1,Suspicious,0.8498923212289811,0.06091316477530112,0.8498923212289811,0.08919449909121427
107.131.114.51,57.42.99.211,63891,8080,HTTPS,ACK,272.8616649014758,64,38,7882.227546581237,2,0,7.480429666155281,0,3.073360487711652,0,0,Normal,0.9379837888004117,0.9379837888004117,2.122022215189645e-05,0.0619949745721529
14.55.84.115,101.146.175.182,5195,445,DNS,SYN,1296.8830185970965,249,426,16745.95360684457,12,3,7.390237988318807,2,6.258768819810663,1,1,Suspicious,0.8498358607292176,0.05902859222243232,0.8498358607292176,0.09113552862481793
56.85.180.54,19.69.197.207,45629,443,HTTP,FIN,930.9728102934921,128,10,2468.0643515469383,1,0,21.308655849546053,0,4.526617720255891,0,0,Normal,0.973662442673426,0.973662442673426,2.103877000081411e-05,0.02631654534205617
230.247.124.249,219.3.218.70,60325,80,TCP,SYN-ACK,405.1039105861862,64,43,2287.1449760521637,2,0,1.481770164311412,0,4.001284216622122,0,0,Normal,0.9782314016367064,0.9782314016367064,1.60458998550439e-05,0.02175254020593401
245.199.39.36,173.130.39.73,32378,443,UDP,SYN-ACK,76.65887470279614,64,3,7587.702801036185,0,0,10.546156594094969,0,3.9520026760353466,0,0,Normal,0.9721483245276015,0.9721483245276015,2.024632021857542e-05,0.027831436240281497
89.236.197.49,166.183.96.79,108,3389,UDP,RST,40.0,16,637,40217.73576828253,298,311,11.168928063862563,43,7.565363070677069,2,2,Malicious,0.9834123246252667,0.01649949475042756,8.818301169810638e-05,0.9834123246252667
135.170.175.189,219.235.96.221,4502,22,HTTP,ACK,351.4329585752706,128,19,4373.882916559766,2,0,38.74243752516217,0,3.455815523609864,0,0,Normal,0.965666131351661,0.965666131351661,1.9978585186208875e-05,0.03431388969643887
209.109.198.255,12.161.84.128,8970,22,TCP,ACK,518.0757138700692,128,34,6005.65310300151,0,0,5.845406181696986,0,3.827774927722375,0,0,Normal,0.9928894202486445,0.9928894202486445,1.6379179754721918e-05,0.007094189689195488
126.167.57.130,78.206.213.234,56941,445,UDP,PSH,652.3005005284821,73,310,9890.071632328309,9,8,23.6664285270421,1,5.018322015243788,1,1,Suspicious,0.8498190969228745,0.09997509522773179,0.8498190969228745,0.05020580192239867
170.209.120.190,44.49.193.146,33662,53,TCP,FIN,536.6485538761586,128,21,6195.182011053304,1,0,26.946891504433793,0,4.1870657791357,0,0,Normal,0.9946502424990187,0.9946502424990187,2.4825728360156063e-05,0.005324937059695739
57.79.189.34,12.28.114.2,59910,53,ICMP,ACK,604.1003692525725,255,48,6747.107813315153,2,0,6.684075332774971,0,4.623123076796912,0,0,Normal,0.974757595859231,0.974757595859231,1.6392063429293557e-05,0.02522599276403209
85.121.22.102,35.141.139.100,62102,22,TCP,FIN,304.7326185649272,128,25,6292.906290970095,0,0,8.581749062870127,0,4.686767421926104,0,0,Normal,0.9850352395415038,0.9850352395415038,2.8245321118447464e-05,0.014936500076327365
23.81.166.170,161.73.62.31,45151,22,HTTP,FIN,567.3822651146975,255,5,8550.85710061647,1,0,0.640163343058009,0,3.734837457669609,0,0,Normal,0.9735480792169606,0.9735480792169606,2.4084013602987397e-05,0.026427840480356683
17.156.97.45,46.36.245.37,16193,8080,HTTP,FIN,590.0312488461739,64,43,4471.681606334356,2,0,13.807738639986093,0,3.5202355772747578,0,0,Normal,0.9563274034329511,0.9563274034329511,2.1952077759124222e-05,0.04365062429345971
40.40.93.71,140.86.137.73,14663,3389,FTP,PSH,1148.269881868213,131,314,11352.062341833924,8,6,39.59880310616951,3,6.206984224485007,1,1,Suspicious,0.8498939454555512,0.06389346115854697,0.8498939454555512,0.08621259351087285
175.11.11.70,218.59.191.77,49839,80,HTTPS,ACK,551.5590492227989,255,9,2012.5246165555282,2,0,11.271934458430817,0,4.343145705469048,0,0,Normal,0.9743558099058337,0.9743558099058337,1.798805775621304e-05,0.025626204488397874
5.125.41.228,97.222.211.114,42105,23,FTP,RST,1279.73336624791,243,361,9513.612009928689,28,9,36.81782371652911,1,6.117641865244166,1,1,Suspicious,0.84989492893219,0.05574193397622148,0.84989492893219,0.09436314390701218
37.160.170.151,45.5.132.241,23244,3389,UDP,SYN,980.2886547255503,92,241,16126.661189184715,21,6,14.135552799369774,1,5.97466013437863,1,1,Suspicious,0.8498965829610825,0.09521532080207942,0.8498965829610825,0.05488807098913446
142.191.221.154,123.140.114.192,35924,8080,TCP,SYN-ACK,369.94429255704335,255,44,2778.5960462762832,0,0,12.909639320563365,0,3.931811324691223,0,0,Normal,0.953942584560319,0.953942584560319,1.979750004466041e-05,0.0460376023704059
59.41.136.206,164.19.97.40,43315,443,HTTP,ACK,317.2725103933341,64,40,4863.888664376144,1,0,0.5980941855772469,0,4.297365086491167,0,0,Normal,0.9809428196315176,0.9809428196315176,1.665318558252693e-05,0.01904050564800941
9.79.159.162,203.234.215.45,57174,443,UDP,SYN-ACK,468.7990941407036,128,39,7576.468130210732,0,0,6.172275403754025,0,3.5694523859688863,0,0,Normal,0.9800090214221409,0.9800090214221409,1.773841802332754e-05,0.0199732508407825
61.22.111.142,46.41.103.227,39118,8080,ICMP,SYN,1092.76935365516,162,363,15290.5419871922,5,3,34.4194034646439,3,5.9579423337727695,1,1,Suspicious,0.8498940646648407,0.065671428006335,0.8498940646648407,0.0844344996513912
242.204.217.41,186.45.150.49,47487,8080,ICMP,FIN,674.989632158926,128,9,1345.1336735977065,0,0,1.5293422488389272,0,4.652389811489569,0,0,Normal,0.9606436240040128,0.9606436240040128,1.6377984906057463e-05,0.03934001127530539
24.241.52.130,199.203.133.148,22841,53,UDP,FIN,764.5187620061253,64,14,1799.6737858956585,0,0,1.2177132414939793,0,4.414451489766252,0,0,Normal,0.9849301829265175,0.9849301829265175,1.6923079670050356e-05,0.015052888871720281
238.10.84.178,92.5.56.130,19629,445,HTTPS,SYN,311.48539051859217,200,311,16704.644278355194,22,6,14.482651998156259,3,5.858581932651843,1,1,Suspicious,0.8498976856470108,0.09461726883820998,0.8498976856470108,0.05548505502313136
160.105.91.54,153.227.82.161,65523,8080,TCP,FIN,457.5659317223023,64,41,6765.9727967901745,0,0,12.686904703959467,0,3.538605343086413,0,0,Normal,0.9512700189810347,0.9512700189810347,3.43894207617268e-05,0.048695599102626316
100.229.55.217,196.56.231.47,46385,22,HTTPS,SYN-ACK,521.5732150218819,255,39,4070.3783749635895,2,0,0.3958373314089434,0,4.251735797626807,0,0,Normal,0.9749356751972348,0.9749356751972348,1.6188830016972133e-05,0.02504815583637975
171.110.191.93,51.187.106.52,38724,53,HTTP,ACK,521.6188192146731,64,3,7080.655175117879,0,0,7.169810636691092,0,5.0654112101554825,0,0,Normal,0.9783175829682575,0.9783175829682575,1.6721465385671763e-05,0.021665696991148436
113.105.77.133,241.170.164.127,64109,8080,HTTP,FIN,589.2056349864051,64,30,1010.9570230670656,0,0,6.118106354605077,0,3.6716157246474013,0,0,Normal,0.9483093224172787,0.9483093224172787,1.7152217310467677e-05,0.05167353110734644
27.11.56.38,85.162.247.140,35894,80,TCP,ACK,225.19468016068572,128,27,8726.821191738396,0,0,5.290226348588543,0,3.6262881705914376,0,0,Normal,0.9854675069763333,0.9854675069763333,1.822285639718757e-05,0.01451428535601296
148.96.16.18,70.196.32.217,661,23,UDP,SYN,1500.0,60,2211,70093.3844741521,959,143,0.943844607609796,14,6.937378181235465,2,2,Malicious,0.9681405855543905,0.031780984174461534,7.843798267970215e-05,0.9681405855543905
